EmployeeID,EventType,EffectiveDate,PreviousValue,NewValue,Salary_EGP,IsTerminated
EMP-10046,HIRE,2025-03-03,,بورسعيد - الشرق,10514,0
EMP-11088,HIRE,2025-03-03,,فرع المعادي,19012,0
EMP-15415,HIRE,2025-03-04,,الجيزة - الدقي,13380,0
EMP-11428,HIRE,2025-03-05,,القاهرة - التجمع الخامس,19034,0
EMP-11428,HIRE,2025-03-05,,القاهرة - التجمع الخامس,19034,0
EMP-15569,TRANSFER,2025-03-05,القاهرة - المعادي,الدقي,23252,0
EMP-13943,TERMINATION,2025-03-05,ACTIVE,NULL,17771,1
EMP-15428,TRANSFER,2025-03-06,الجيزة - الدقي,الدقي,17552,0
EMP-13894,TRANSFER,2025-03-06,القاهره المعادي,الدقي,19872,0
EMP-10130,TRANSFER,2025-03-06,الاسكندرية سموحة,سموحة,13162,0
EMP-15909,HIRE,2025-03-06,,الإسكندرية - سموحة,9217,0
EMP-15405,HIRE,2025-03-07,,بورسعيد - الشرق,11028,0
EMP-14950,TRANSFER,2025-03-07,الاسكندرية سموحة,الاسكندرية سموحة,20883,0
EMP-11005,PROMOTION,2025-03-07,17810,22029,22029,0
EMP-15486,TERMINATION,2025-03-07,ACTIVE,Resignation,21674,1
EMP-10999,TRANSFER,2025-03-07,فرع المعادي,التجمع,22211,0
EMP-12770,PROMOTION,2025-03-07,7006,9543,9543,0
EMP-15731,PROMOTION,2025-03-07,10890,18871,18871,0
EMP-16678,TERMINATION,2025-03-07,ACTIVE,Resignation,18103,1
EMP-14855,PROMOTION,2025-03-07,9861,13000,13000,0
EMP-11514,HIRE,2025-03-07,,الجيزة - الدقي,15708,0
EMP-14076,HIRE,2025-03-07,,الدقي,17140,0
EMP-12385,PROMOTION,2025-03-08,19372,24544,24544,0
EMP-16496,TRANSFER,2025-03-08,الاسكندرية سموحة,القاهرة - التجمع الخامس,8518,0
EMP-16398,TERMINATION,2025-03-08,ACTIVE,Resignation,24934,1
EMP-15291,HIRE,2025-03-08,,القاهرة - المعادي,8800,0
EMP-14056,TRANSFER,2025-03-08,القاهرة - المعادي,القاهره المعادي,13016,0
EMP-11502,TERMINATION,2025-03-08,ACTIVE,Fired,14327,1
EMP-13130,PROMOTION,2025-03-09,17132,23270,23270,0
EMP-14410,PROMOTION,2025-03-09,9531,16511,16511,0
EMP-16014,HIRE,2025-03-09,,سموحة,18351,0
EMP-10492,PROMOTION,2025-03-10,17709,24638,24638,0
EMP-16089,HIRE,2025-03-10,,الإسكندرية - سموحة,15104,0
EMP-15681,PROMOTION,2025-03-10,12058,18506,18506,0
EMP-12778,HIRE,2025-03-10,,الجيزة - الدقي,13412,0
EMP-14722,HIRE,2025-03-11,,سموحة,14830,0
EMP-11207,PROMOTION,2025-03-11,16277,18526,18526,0
EMP-13366,HIRE,2025-03-11,,الإسكندرية - سموحة,9613,0
EMP-16106,HIRE,2025-03-11,,الإسكندرية - سموحة,13490,0
EMP-16386,PROMOTION,2025-03-12,12172,16893,16893,0
EMP-15191,HIRE,2025-03-12,,بورسعيد,15527,0
EMP-15560,HIRE,2025-03-12,,بورسعيد,12497,0
EMP-15105,TRANSFER,2025-03-12,بورسعيد - الشرق,القاهره المعادي,13685,0
EMP-12738,HIRE,2025-03-12,,الجيزة - الدقي,12353,0
EMP-11998,HIRE,2025-03-12,,القاهرة - التجمع الخامس,8142,0
EMP-13660,TRANSFER,2025-03-12,القاهره المعادي,بورسعيد,9609,0
EMP-10781,TRANSFER,2025-03-12,القاهرة - التجمع الخامس,سموحة,10191,0
EMP-14136,HIRE,2025-03-13,,الدقي,12226,0
EMP-14174,HIRE,2025-03-13,,فرع المعادي,9286,0
EMP-15292,PROMOTION,2025-03-13,16459,23721,23721,0
EMP-11954,PROMOTION,2025-03-13,10688,13120,13120,0
EMP-12861,TERMINATION,2025-03-13,ACTIVE,Resignation,13208,1
EMP-16551,TRANSFER,2025-03-14,فرع المعادي,الإسكندرية - سموحة,17645,0
EMP-15732,HIRE,2025-03-14,,الإسكندرية - سموحة,10643,0
EMP-10378,HIRE,2025-03-14,,القاهرة - المعادي,9898,0
EMP-16705,HIRE,2025-03-14,,الاسكندرية سموحة,11874,0
EMP-14015,PROMOTION,2025-03-15,17995,21517,21517,0
EMP-12775,TERMINATION,2025-03-15,ACTIVE,NULL,8522,1
EMP-10164,PROMOTION,2025-03-16,16168,23384,23384,0
EMP-12816,HIRE,2025-03-16,,الدقي,11475,0
EMP-16892,TRANSFER,2025-03-16,الجيزة - الدقي,القاهرة - التجمع الخامس,9040,0
EMP-10177,HIRE,2025-03-16,,القاهرة - التجمع الخامس,14325,0
EMP-12477,TRANSFER,2025-03-16,الاسكندرية سموحة,الدقي,16869,0
EMP-14908,HIRE,2025-03-17,,فرع المعادي,19942,0
EMP-11756,PROMOTION,2025-03-17,16229,18628,18628,0
EMP-11814,HIRE,2025-03-17,,الدقي,19905,0
EMP-14646,PROMOTION,2025-03-17,19575,23923,23923,0
EMP-13576,HIRE,2025-03-17,,سموحة,19041,0
EMP-14907,PROMOTION,2025-03-17,19970,23524,23524,0
EMP-12532,PROMOTION,2025-03-17,18175,23726,23726,0
EMP-13393,HIRE,2025-03-17,,سموحة,13069,0
EMP-15111,HIRE,2025-03-18,,بورسعيد - الشرق,14025,0
EMP-15137,TRANSFER,2025-03-18,القاهرة - المعادي,فرع المعادي,16154,0
EMP-16835,TRANSFER,2025-03-18,القاهره المعادي,الدقي,20006,0
EMP-15133,HIRE,2025-03-19,,الدقي,7312,0
EMP-14732,PROMOTION,2025-03-19,14913,21866,21866,0
EMP-12675,HIRE,2025-03-19,,الاسكندرية سموحة,7653,0
EMP-11885,TRANSFER,2025-03-19,بورسعيد,القاهره المعادي,17374,0
EMP-10971,TERMINATION,2025-03-19,ACTIVE,Relocation,16048,1
EMP-15273,TERMINATION,2025-03-20,ACTIVE,Fired,8447,1
EMP-13336,TERMINATION,2025-03-20,ACTIVE,Fired,15093,1
EMP-15091,HIRE,2025-03-20,,فرع المعادي,15892,0
EMP-13621,HIRE,2025-03-20,,القاهره المعادي,19196,0
EMP-10128,HIRE,2025-03-20,,سموحة,10711,0
EMP-12808,TRANSFER,2025-03-21,فرع المعادي,القاهرة - المعادي,18496,0
EMP-16773,HIRE,2025-03-21,,التجمع,12892,0
EMP-12391,PROMOTION,2025-03-22,15110,17967,17967,0
EMP-13623,HIRE,2025-03-22,,القاهرة - المعادي,9494,0
EMP-13337,HIRE,2025-03-22,,بورسعيد - الشرق,9285,0
EMP-16507,PROMOTION,2025-03-22,7052,13480,13480,0
EMP-10259,PROMOTION,2025-03-22,16081,23543,23543,0
EMP-14481,HIRE,2025-03-23,,الإسكندرية - سموحة,9154,0
EMP-15766,HIRE,2025-03-23,,بورسعيد,12977,0
EMP-14202,TRANSFER,2025-03-23,الدقي,سموحة,18939,0
EMP-12218,HIRE,2025-03-23,,القاهرة - المعادي,19082,0
EMP-15460,HIRE,2025-03-24,,الإسكندرية - سموحة,15430,0
EMP-13335,HIRE,2025-03-25,,الإسكندرية - سموحة,14499,0
EMP-10228,HIRE,2025-03-25,,فرع المعادي,8741,0
EMP-14818,HIRE,2025-03-25,,التجمع,9084,0
EMP-14882,PROMOTION,2025-03-26,10074,15223,15223,0
EMP-14128,PROMOTION,2025-03-26,16362,18606,18606,0
EMP-10443,HIRE,2025-03-26,,الجيزة - الدقي,9394,0
EMP-15158,HIRE,2025-03-26,,الدقي,10915,0
EMP-11230,PROMOTION,2025-03-26,19794,25428,25428,0
EMP-10628,HIRE,2025-03-27,,الجيزة - الدقي,10271,0
EMP-12253,PROMOTION,2025-03-27,18816,24994,24994,0
EMP-15893,HIRE,2025-03-27,,بورسعيد,16119,0
EMP-12286,PROMOTION,2025-03-27,17079,21593,21593,0
EMP-16258,HIRE,2025-03-28,,فرع المعادي,17934,0
EMP-14931,TRANSFER,2025-03-28,القاهره المعادي,الاسكندرية سموحة,11634,0
EMP-12105,HIRE,2025-03-28,,القاهرة - المعادي,8808,0
EMP-16032,HIRE,2025-03-28,,الجيزة - الدقي,16910,0
EMP-13371,HIRE,2025-03-28,,بورسعيد - الشرق,12761,0
EMP-12368,HIRE,2025-03-29,,الدقي,13472,0
EMP-14274,HIRE,2025-03-29,,فرع المعادي,12502,0
EMP-16645,TERMINATION,2025-03-29,ACTIVE,Resignation,9543,1
EMP-15912,HIRE,2025-03-29,,القاهرة - المعادي,8293,0
EMP-10531,HIRE,2025-03-29,,الإسكندرية - سموحة,15460,0
EMP-13519,HIRE,2025-03-29,,سموحة,11952,0
EMP-14194,HIRE,2025-03-29,,فرع المعادي,13388,0
EMP-10926,HIRE,2025-03-30,,الجيزة - الدقي,18251,0
EMP-11274,HIRE,2025-03-30,,بورسعيد - الشرق,19323,0
EMP-11411,TRANSFER,2025-03-30,بورسعيد - الشرق,فرع المعادي,16328,0
EMP-10804,TERMINATION,2025-03-31,ACTIVE,Resignation,18350,1
EMP-13497,TRANSFER,2025-03-31,الجيزة - الدقي,فرع المعادي,14829,0
EMP-11155,PROMOTION,2025-03-31,8325,11967,11967,0
EMP-16467,HIRE,2025-03-31,,الاسكندرية سموحة,14000,0
EMP-14962,HIRE,2025-04-02,,الإسكندرية - سموحة,10733,0
EMP-13711,HIRE,2025-04-02,,القاهرة - التجمع الخامس,15265,0
EMP-15805,HIRE,2025-04-02,,بورسعيد,7974,0
EMP-16778,HIRE,2025-04-02,,القاهرة - المعادي,17831,0
EMP-14203,HIRE,2025-04-02,,الإسكندرية - سموحة,14873,0
EMP-14286,HIRE,2025-04-03,,الدقي,15615,0
EMP-16789,HIRE,2025-04-03,,التجمع,15157,0
EMP-12071,TRANSFER,2025-04-03,الاسكندرية سموحة,بورسعيد,8908,0
EMP-13775,HIRE,2025-04-04,,فرع المعادي,10336,0
EMP-11452,HIRE,2025-04-04,,القاهرة - التجمع الخامس,15491,0
EMP-14825,TERMINATION,2025-04-04,ACTIVE,Resignation,14249,1
EMP-16001,HIRE,2025-04-04,,الجيزة - الدقي,9686,0
EMP-11276,HIRE,2025-04-04,,القاهرة - المعادي,19674,0
EMP-14609,HIRE,2025-04-04,,القاهرة - التجمع الخامس,13900,0
EMP-15694,HIRE,2025-04-05,,الإسكندرية - سموحة,13154,0
EMP-10641,HIRE,2025-04-05,,القاهرة - التجمع الخامس,8527,0
EMP-14926,TRANSFER,2025-04-05,القاهرة - المعادي,الاسكندرية سموحة,10018,0
EMP-13905,TERMINATION,2025-04-05,ACTIVE,Resignation,10748,1
EMP-12849,TRANSFER,2025-04-05,القاهره المعادي,بورسعيد - الشرق,16701,0
EMP-12589,HIRE,2025-04-05,,الإسكندرية - سموحة,11986,0
EMP-16951,TRANSFER,2025-04-06,فرع المعادي,الدقي,9151,0
EMP-14589,TERMINATION,2025-04-06,ACTIVE,NULL,8437,1
EMP-13806,HIRE,2025-04-06,,بورسعيد - الشرق,14486,0
EMP-16184,HIRE,2025-04-06,,القاهرة - المعادي,12577,0
EMP-12693,HIRE,2025-04-06,,الاسكندرية سموحة,8728,0
EMP-12910,HIRE,2025-04-07,,القاهرة - المعادي,8337,0
EMP-10162,HIRE,2025-04-07,,التجمع,8760,0
EMP-12647,TRANSFER,2025-04-07,القاهرة - التجمع الخامس,سموحة,18559,0
EMP-14071,HIRE,2025-04-07,,القاهرة - المعادي,16899,0
EMP-10748,HIRE,2025-04-08,,سموحة,12307,0
EMP-14522,PROMOTION,2025-04-08,9409,15314,15314,0
EMP-15830,HIRE,2025-04-08,,التجمع,18380,0
EMP-15769,TRANSFER,2025-04-08,الإسكندرية - سموحة,القاهرة - المعادي,13983,0
EMP-15569,TERMINATION,2025-04-09,ACTIVE,Fired,23252,1
EMP-14138,HIRE,2025-04-09,,سموحة,12029,0
EMP-12639,TRANSFER,2025-04-10,القاهره المعادي,القاهره المعادي,15567,0
EMP-16313,HIRE,2025-04-10,,سموحة,18186,0
EMP-11233,TRANSFER,2025-04-10,بورسعيد - الشرق,الاسكندرية سموحة,10875,0
EMP-12042,HIRE,2025-04-10,,فرع المعادي,11661,0
EMP-16771,HIRE,2025-04-10,,القاهرة - المعادي,12277,0
EMP-13853,PROMOTION,2025-04-11,9429,15802,15802,0
EMP-12096,HIRE,2025-04-11,,القاهرة - المعادي,10238,0
EMP-11909,TRANSFER,2025-04-12,بورسعيد,الجيزة - الدقي,13716,0
EMP-14077,PROMOTION,2025-04-12,14905,18546,18546,0
EMP-15674,HIRE,2025-04-12,,التجمع,16560,0
EMP-12929,TRANSFER,2025-04-13,الاسكندرية سموحة,بورسعيد - الشرق,8973,0
EMP-14949,TRANSFER,2025-04-13,التجمع,التجمع,13129,0
EMP-15655,HIRE,2025-04-13,,القاهرة - المعادي,7654,0
EMP-12078,HIRE,2025-04-14,,التجمع,10383,0
EMP-10331,TRANSFER,2025-04-14,الجيزة - الدقي,الدقي,12436,0
EMP-16101,TERMINATION,2025-04-14,ACTIVE,Resignation,15308,1
EMP-14022,TRANSFER,2025-04-14,بورسعيد,الاسكندرية سموحة,13141,0
EMP-14833,HIRE,2025-04-14,,الاسكندرية سموحة,12213,0
EMP-16345,HIRE,2025-04-14,,الجيزة - الدقي,19227,0
EMP-14665,HIRE,2025-04-14,,بورسعيد,14183,0
EMP-16172,TERMINATION,2025-04-15,ACTIVE,Fired,10977,1
EMP-11645,HIRE,2025-04-15,,التجمع,12683,0
EMP-16297,HIRE,2025-04-15,,فرع المعادي,13271,0
EMP-10978,HIRE,2025-04-16,,الدقي,15009,0
EMP-13598,PROMOTION,2025-04-16,19249,21772,21772,0
EMP-16693,HIRE,2025-04-16,,القاهره المعادي,15533,0
EMP-11722,HIRE,2025-04-16,,التجمع,7501,0
EMP-10545,PROMOTION,2025-04-16,15036,21026,21026,0
EMP-14650,TRANSFER,2025-04-17,القاهرة - المعادي,الجيزة - الدقي,18524,0
EMP-12556,TRANSFER,2025-04-17,التجمع,سموحة,19541,0
EMP-15387,HIRE,2025-04-18,,بورسعيد - الشرق,15897,0
EMP-14012,HIRE,2025-04-18,,التجمع,10098,0
EMP-10024,HIRE,2025-04-19,,سموحة,14188,0
EMP-15938,HIRE,2025-04-19,,الجيزة - الدقي,7346,0
EMP-14121,TRANSFER,2025-04-19,بورسعيد - الشرق,سموحة,17356,0
EMP-14121,TRANSFER,2025-04-19,بورسعيد - الشرق,سموحة,17356,0
EMP-12058,TRANSFER,2025-04-20,بورسعيد - الشرق,بورسعيد - الشرق,14341,0
EMP-12702,HIRE,2025-04-20,,القاهرة - المعادي,7259,0
EMP-15787,HIRE,2025-04-20,,الدقي,13330,0
EMP-14416,TRANSFER,2025-04-20,القاهره المعادي,التجمع,10691,0
EMP-16720,PROMOTION,2025-04-20,9749,15750,15750,0
EMP-15935,PROMOTION,2025-04-20,18187,26004,26004,0
EMP-10778,TERMINATION,2025-04-20,ACTIVE,Fired,19616,1
EMP-13170,HIRE,2025-04-20,,بورسعيد,16460,0
EMP-11176,TERMINATION,2025-04-21,ACTIVE,Fired,10402,1
EMP-12090,TRANSFER,2025-04-21,القاهرة - المعادي,الإسكندرية - سموحة,7094,0
EMP-10139,TRANSFER,2025-04-21,التجمع,الاسكندرية سموحة,15143,0
EMP-12154,HIRE,2025-04-22,,بورسعيد,13279,0
EMP-12064,PROMOTION,2025-04-22,16931,23516,23516,0
EMP-16482,PROMOTION,2025-04-22,19922,27555,27555,0
EMP-11345,HIRE,2025-04-22,,التجمع,15424,0
EMP-14191,TRANSFER,2025-04-23,الاسكندرية سموحة,التجمع,19146,0
EMP-11619,TERMINATION,2025-04-24,ACTIVE,NULL,22514,1
EMP-14598,PROMOTION,2025-04-24,18129,20145,20145,0
EMP-10300,HIRE,2025-04-25,,الإسكندرية - سموحة,11664,0
EMP-14838,HIRE,2025-04-25,,القاهرة - التجمع الخامس,14386,0
EMP-14863,HIRE,2025-04-25,,الاسكندرية سموحة,18465,0
EMP-12625,HIRE,2025-04-25,,الإسكندرية - سموحة,13923,0
EMP-14997,TRANSFER,2025-04-25,بورسعيد,فرع المعادي,10478,0
EMP-15274,HIRE,2025-04-25,,بورسعيد - الشرق,14567,0
EMP-12809,HIRE,2025-04-25,,بورسعيد,13841,0
EMP-11318,PROMOTION,2025-04-25,18437,20861,20861,0
EMP-15266,HIRE,2025-04-26,,القاهره المعادي,9546,0
EMP-16057,TRANSFER,2025-04-26,الدقي,سموحة,18139,0
EMP-16636,HIRE,2025-04-26,,سموحة,7021,0
EMP-14352,HIRE,2025-04-26,,سموحة,18126,0
EMP-14429,PROMOTION,2025-04-26,17952,20424,20424,0
EMP-11874,HIRE,2025-04-27,,سموحة,16189,0
EMP-15713,PROMOTION,2025-04-27,25178,31504,31504,0
EMP-11005,PROMOTION,2025-04-27,22029,26444,26444,0
EMP-10853,PROMOTION,2025-04-27,11855,15611,15611,0
EMP-10688,HIRE,2025-04-28,,الاسكندرية سموحة,8381,0
EMP-16504,HIRE,2025-04-28,,التجمع,18617,0
EMP-11339,HIRE,2025-04-29,,الجيزة - الدقي,13722,0
EMP-12408,HIRE,2025-04-29,,الدقي,10523,0
EMP-13189,TRANSFER,2025-04-29,الإسكندرية - سموحة,الجيزة - الدقي,14027,0
EMP-10867,HIRE,2025-04-30,,بورسعيد - الشرق,8238,0
EMP-16400,PROMOTION,2025-04-30,7740,12049,12049,0
EMP-11227,TERMINATION,2025-04-30,ACTIVE,NULL,21910,1
EMP-14236,HIRE,2025-04-30,,بورسعيد,16865,0
EMP-14032,TRANSFER,2025-04-30,القاهره المعادي,القاهرة - المعادي,15935,0
EMP-14722,PROMOTION,2025-04-30,14830,20890,20890,0
EMP-14113,PROMOTION,2025-04-30,14118,18237,18237,0
EMP-14672,TRANSFER,2025-04-30,فرع المعادي,الإسكندرية - سموحة,7177,0
EMP-11817,TRANSFER,2025-05-01,القاهرة - المعادي,فرع المعادي,12362,0
EMP-13895,HIRE,2025-05-01,,الدقي,16450,0
EMP-15499,HIRE,2025-05-01,,بورسعيد,8503,0
EMP-11938,PROMOTION,2025-05-01,15393,22451,22451,0
EMP-13965,HIRE,2025-05-01,,القاهره المعادي,12126,0
EMP-10091,HIRE,2025-05-01,,الدقي,18648,0
EMP-16728,PROMOTION,2025-05-01,11328,18177,18177,0
EMP-11187,PROMOTION,2025-05-02,11552,15413,15413,0
EMP-16554,HIRE,2025-05-02,,التجمع,12637,0
EMP-13384,PROMOTION,2025-05-02,20712,23263,23263,0
EMP-16089,PROMOTION,2025-05-03,15104,18839,18839,0
EMP-12925,TRANSFER,2025-05-03,الجيزة - الدقي,بورسعيد - الشرق,14124,0
EMP-12239,TRANSFER,2025-05-03,التجمع,الاسكندرية سموحة,19744,0
EMP-13316,PROMOTION,2025-05-03,7167,11389,11389,0
EMP-11457,PROMOTION,2025-05-03,13216,19945,19945,0
EMP-11744,HIRE,2025-05-03,,الإسكندرية - سموحة,18933,0
EMP-12093,HIRE,2025-05-04,,الاسكندرية سموحة,19596,0
EMP-16581,TRANSFER,2025-05-04,القاهرة - المعادي,القاهرة - المعادي,11477,0
EMP-10768,TERMINATION,2025-05-04,ACTIVE,Relocation,13531,1
EMP-15062,PROMOTION,2025-05-04,10458,12813,12813,0
EMP-10485,TRANSFER,2025-05-05,الإسكندرية - سموحة,فرع المعادي,12533,0
EMP-13840,TRANSFER,2025-05-05,القاهرة - التجمع الخامس,بورسعيد,11268,0
EMP-16049,HIRE,2025-05-05,,الدقي,11267,0
EMP-14117,HIRE,2025-05-05,,القاهرة - التجمع الخامس,16302,0
EMP-14566,HIRE,2025-05-05,,التجمع,18656,0
EMP-16921,HIRE,2025-05-05,,القاهرة - التجمع الخامس,19997,0
EMP-13933,HIRE,2025-05-05,,الدقي,13356,0
EMP-10507,TRANSFER,2025-05-06,بورسعيد,القاهره المعادي,26799,0
EMP-11053,PROMOTION,2025-05-07,8869,16591,16591,0
EMP-12330,HIRE,2025-05-07,,سموحة,7116,0
EMP-12649,HIRE,2025-05-07,,سموحة,17494,0
EMP-16415,TRANSFER,2025-05-07,القاهره المعادي,القاهرة - التجمع الخامس,13233,0
EMP-11293,HIRE,2025-05-08,,سموحة,17146,0
EMP-15002,HIRE,2025-05-08,,القاهرة - المعادي,10229,0
EMP-16609,PROMOTION,2025-05-08,12254,14983,14983,0
EMP-12183,TRANSFER,2025-05-09,بورسعيد,بورسعيد - الشرق,15475,0
EMP-16408,PROMOTION,2025-05-09,7732,10008,10008,0
EMP-14675,PROMOTION,2025-05-09,15666,20237,20237,0
EMP-14302,HIRE,2025-05-09,,الاسكندرية سموحة,19668,0
EMP-14141,PROMOTION,2025-05-09,10417,13504,13504,0
EMP-11396,HIRE,2025-05-09,,سموحة,16659,0
EMP-15138,HIRE,2025-05-09,,فرع المعادي,14594,0
EMP-12192,HIRE,2025-05-10,,الدقي,7466,0
EMP-10449,HIRE,2025-05-10,,الاسكندرية سموحة,14215,0
EMP-12697,PROMOTION,2025-05-10,14399,16488,16488,0
EMP-15339,TRANSFER,2025-05-10,بورسعيد,بورسعيد - الشرق,19548,0
EMP-15840,HIRE,2025-05-10,,الاسكندرية سموحة,8940,0
EMP-12335,HIRE,2025-05-10,,التجمع,12298,0
EMP-14780,HIRE,2025-05-11,,الجيزة - الدقي,12537,0
EMP-15834,HIRE,2025-05-11,,الجيزة - الدقي,16242,0
EMP-16076,HIRE,2025-05-11,,القاهرة - التجمع الخامس,13378,0
EMP-14320,TRANSFER,2025-05-11,سموحة,القاهره المعادي,16262,0
EMP-14849,HIRE,2025-05-12,,سموحة,15588,0
EMP-11432,HIRE,2025-05-12,,الإسكندرية - سموحة,19007,0
EMP-11767,HIRE,2025-05-12,,بورسعيد,7137,0
EMP-11526,PROMOTION,2025-05-12,12961,16609,16609,0
EMP-15799,HIRE,2025-05-12,,بورسعيد,16014,0
EMP-16582,HIRE,2025-05-12,,الدقي,10930,0
EMP-11922,HIRE,2025-05-13,,سموحة,9784,0
EMP-11808,TRANSFER,2025-05-13,القاهره المعادي,الجيزة - الدقي,15178,0
EMP-10564,HIRE,2025-05-13,,سموحة,13237,0
EMP-12141,HIRE,2025-05-13,,القاهرة - المعادي,9121,0
EMP-10249,TRANSFER,2025-05-14,الإسكندرية - سموحة,الاسكندرية سموحة,18796,0
EMP-11405,HIRE,2025-05-14,,الإسكندرية - سموحة,13950,0
EMP-12186,PROMOTION,2025-05-14,10048,13974,13974,0
EMP-15354,HIRE,2025-05-14,,بورسعيد - الشرق,18539,0
EMP-10257,PROMOTION,2025-05-15,14457,19221,19221,0
EMP-13203,TRANSFER,2025-05-15,بورسعيد - الشرق,بورسعيد,9372,0
EMP-11600,HIRE,2025-05-15,,القاهرة - المعادي,16811,0
EMP-13088,TERMINATION,2025-05-15,ACTIVE,NULL,10535,1
EMP-15226,HIRE,2025-05-15,,الإسكندرية - سموحة,19385,0
EMP-11536,TERMINATION,2025-05-15,ACTIVE,Fired,18878,1
EMP-11041,TRANSFER,2025-05-15,بورسعيد - الشرق,سموحة,25658,0
EMP-16547,TRANSFER,2025-05-15,الدقي,بورسعيد - الشرق,14451,0
EMP-13731,HIRE,2025-05-16,,الجيزة - الدقي,19368,0
EMP-14820,PROMOTION,2025-05-16,25724,30706,30706,0
EMP-11496,TRANSFER,2025-05-16,فرع المعادي,الاسكندرية سموحة,18853,0
EMP-15004,PROMOTION,2025-05-17,22130,24824,24824,0
EMP-15043,TRANSFER,2025-05-18,فرع المعادي,الدقي,12041,0
EMP-14772,PROMOTION,2025-05-18,12115,19921,19921,0
EMP-16603,TERMINATION,2025-05-18,ACTIVE,Fired,12595,1
EMP-10080,HIRE,2025-05-18,,الإسكندرية - سموحة,9384,0
EMP-12979,TRANSFER,2025-05-18,فرع المعادي,القاهرة - التجمع الخامس,10117,0
EMP-11255,PROMOTION,2025-05-18,23300,27241,27241,0
EMP-14329,TERMINATION,2025-05-18,ACTIVE,Relocation,12310,1
EMP-14314,HIRE,2025-05-18,,سموحة,19646,0
EMP-10022,TRANSFER,2025-05-18,الدقي,الجيزة - الدقي,12215,0
EMP-16587,HIRE,2025-05-19,,الجيزة - الدقي,16048,0
EMP-16416,HIRE,2025-05-19,,سموحة,9688,0
EMP-16385,HIRE,2025-05-19,,الجيزة - الدقي,12999,0
EMP-10933,TRANSFER,2025-05-19,الإسكندرية - سموحة,الجيزة - الدقي,13846,0
EMP-16634,HIRE,2025-05-19,,القاهرة - التجمع الخامس,17051,0
EMP-12620,TERMINATION,2025-05-20,ACTIVE,NULL,9871,1
EMP-10069,HIRE,2025-05-20,,القاهرة - المعادي,13648,0
EMP-15362,HIRE,2025-05-20,,الجيزة - الدقي,16740,0
EMP-15058,TRANSFER,2025-05-20,التجمع,الجيزة - الدقي,9230,0
EMP-11849,TERMINATION,2025-05-20,ACTIVE,NULL,16174,1
EMP-12747,HIRE,2025-05-20,,الجيزة - الدقي,7448,0
EMP-16187,HIRE,2025-05-20,,القاهرة - التجمع الخامس,12502,0
EMP-12261,PROMOTION,2025-05-20,10517,16360,16360,0
EMP-12957,HIRE,2025-05-20,,الجيزة - الدقي,18467,0
EMP-12525,HIRE,2025-05-21,,القاهرة - المعادي,9740,0
EMP-14955,HIRE,2025-05-21,,بورسعيد - الشرق,13838,0
EMP-15355,HIRE,2025-05-21,,سموحة,7523,0
EMP-16439,HIRE,2025-05-21,,بورسعيد - الشرق,10574,0
EMP-11801,HIRE,2025-05-21,,بورسعيد - الشرق,16025,0
EMP-14283,HIRE,2025-05-21,,القاهره المعادي,16565,0
EMP-12840,TRANSFER,2025-05-21,الجيزة - الدقي,سموحة,11022,0
EMP-16915,PROMOTION,2025-05-22,14947,17090,17090,0
EMP-11940,HIRE,2025-05-22,,الاسكندرية سموحة,16605,0
EMP-14035,HIRE,2025-05-23,,الإسكندرية - سموحة,7037,0
EMP-11429,HIRE,2025-05-23,,الدقي,14765,0
EMP-11506,PROMOTION,2025-05-23,10649,14327,14327,0
EMP-10665,TRANSFER,2025-05-23,القاهره المعادي,سموحة,13342,0
EMP-10175,TERMINATION,2025-05-23,ACTIVE,Relocation,14419,1
EMP-14107,HIRE,2025-05-24,,فرع المعادي,7264,0
EMP-10273,HIRE,2025-05-24,,القاهره المعادي,11065,0
EMP-12038,TRANSFER,2025-05-25,الدقي,القاهرة - المعادي,9850,0
EMP-10184,HIRE,2025-05-25,,القاهره المعادي,11424,0
EMP-14726,PROMOTION,2025-05-25,18446,24197,24197,0
EMP-11254,PROMOTION,2025-05-25,16964,21375,21375,0
EMP-13467,HIRE,2025-05-26,,الاسكندرية سموحة,16581,0
EMP-16616,TRANSFER,2025-05-27,القاهرة - التجمع الخامس,القاهره المعادي,16574,0
EMP-13299,HIRE,2025-05-27,,القاهره المعادي,13297,0
EMP-14607,HIRE,2025-05-27,,الدقي,19197,0
EMP-12384,TRANSFER,2025-05-27,الدقي,التجمع,14445,0
EMP-12240,TERMINATION,2025-05-27,ACTIVE,Fired,18443,1
EMP-13917,HIRE,2025-05-27,,بورسعيد,19011,0
EMP-12614,TRANSFER,2025-05-28,فرع المعادي,القاهرة - التجمع الخامس,9601,0
EMP-16232,PROMOTION,2025-05-28,14725,19896,19896,0
EMP-14859,TERMINATION,2025-05-28,ACTIVE,Fired,16593,1
EMP-12931,HIRE,2025-05-28,,فرع المعادي,15007,0
EMP-10090,PROMOTION,2025-05-28,10945,18576,18576,0
EMP-16447,PROMOTION,2025-05-29,21368,26721,26721,0
EMP-10391,PROMOTION,2025-05-30,17645,25549,25549,0
EMP-12050,HIRE,2025-05-31,,بورسعيد,19803,0
EMP-15577,TERMINATION,2025-05-31,ACTIVE,NULL,13810,1
EMP-16115,HIRE,2025-05-31,,سموحة,9661,0
EMP-10166,HIRE,2025-05-31,,القاهرة - المعادي,14915,0
