EmployeeID,CourseID,CourseName,SkillDomain,CompletionDate,Score,Status,Cost_EGP
EMP-10599,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-04-23,98,Completed,800
EMP-14614,CRS-102,Python for Data Engineering,Tech,2023-04-07,94,Completed,2500
EMP-13471,CRS-201,Agile Project Management,Leadership,2025-10-08,76,Completed,1200
EMP-13471,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-12-18,82,Completed,1500
EMP-13471,CRS-302,Modern Data Stack Architecture,Tech,2024-02-03,63,Failed,0
EMP-13471,CRS-302,Modern Data Stack Architecture,Tech,2024-03-03,77,Completed,4000
EMP-14761,CRS-302,Modern Data Stack Architecture,Tech,2025-12-15,78,Completed,4000
EMP-10523,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-05-18,77,Completed,1500
EMP-10523,CRS-103,Power BI DAX Masterclass,Tech,2023-12-01,81,Completed,2000
EMP-15939,CRS-302,Modern Data Stack Architecture,Tech,2024-11-12,77,Completed,4000
EMP-10566,CRS-302,Modern Data Stack Architecture,Tech,2024-04-25,99,Completed,4000
EMP-13868,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-09-13,93,Completed,1500
EMP-13868,CRS-102,Python for Data Engineering,Tech,2023-11-12,99,Completed,2500
EMP-10260,CRS-103,Power BI DAX Masterclass,Tech,2023-05-23,92,Completed,2000
EMP-10260,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-10-22,98,Completed,1500
EMP-10260,CRS-201,Agile Project Management,Leadership,2024-06-04,97,Completed,1200
EMP-10260,CRS-302,Modern Data Stack Architecture,Tech,2024-01-03,96,Completed,4000
EMP-15154,CRS-102,Python for Data Engineering,Tech,2025-04-11,73,Completed,2500
EMP-15154,CRS-102,Python for Data Engineering,Tech,2025-05-20,82,Completed,2500
EMP-13350,CRS-103,Power BI DAX Masterclass,Tech,2024-06-12,96,Completed,2000
EMP-13350,CRS-302,Modern Data Stack Architecture,Tech,2026-02-10,80,Completed,4000
EMP-11475,CRS-102,Python for Data Engineering,Tech,2023-04-18,69,Failed,0
EMP-11475,CRS-102,Python for Data Engineering,Tech,2023-06-01,94,Completed,2500
EMP-11110,CRS-301,Cloud Security & Compliance,Compliance,2024-11-22,71,Completed,3000
EMP-11110,CRS-301,Cloud Security & Compliance,Compliance,2025-01-02,97,Completed,3000
EMP-13444,CRS-103,Power BI DAX Masterclass,Tech,2026-01-07,74,Completed,2000
EMP-13444,CRS-103,Power BI DAX Masterclass,Tech,2026-03-08,76,Completed,2000
EMP-13444,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-02-25,89,Completed,800
EMP-13068,CRS-201,Agile Project Management,Leadership,2024-01-21,90,Completed,1200
EMP-13068,CRS-302,Modern Data Stack Architecture,Tech,2023-07-10,82,Completed,4000
EMP-15657,CRS-102,Python for Data Engineering,Tech,2024-03-17,85,Completed,2500
EMP-14985,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-09-06,73,Completed,1500
EMP-14985,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-10-04,97,Completed,1500
EMP-13093,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-01-05,74,Completed,1500
EMP-13093,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-02-29,80,Completed,1500
EMP-13078,CRS-103,Power BI DAX Masterclass,Tech,2025-12-11,95,Completed,2000
EMP-13078,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-04-23,75,Completed,1500
EMP-16307,CRS-103,Power BI DAX Masterclass,Tech,2023-01-30,98,Completed,2000
EMP-11090,CRS-103,Power BI DAX Masterclass,Tech,2024-07-03,79,Completed,2000
EMP-11090,CRS-302,Modern Data Stack Architecture,Tech,2026-02-06,74,Completed,4000
EMP-11090,CRS-302,Modern Data Stack Architecture,Tech,2026-04-03,75,Completed,4000
EMP-12849,CRS-103,Power BI DAX Masterclass,Tech,2024-05-16,70,Completed,2000
EMP-12849,CRS-103,Power BI DAX Masterclass,Tech,2024-06-18,89,Completed,2000
EMP-10972,CRS-301,Cloud Security & Compliance,Compliance,2023-07-06,91,Completed,3000
EMP-16647,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-11-19,63,Failed,0
EMP-16647,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-01-08,84,Completed,1500
EMP-15355,CRS-201,Agile Project Management,Leadership,2024-12-20,89,Completed,1200
EMP-14333,CRS-102,Python for Data Engineering,Tech,2023-03-21,79,Completed,2500
EMP-14333,CRS-201,Agile Project Management,Leadership,2023-10-02,96,Completed,1200
EMP-11044,CRS-301,Cloud Security & Compliance,Compliance,2023-04-25,99,Completed,3000
EMP-11825,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-05-25,90,Completed,1500
EMP-10029,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-07-01,93,Completed,800
EMP-10187,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-09-10,92,Completed,1500
EMP-10187,CRS-301,Cloud Security & Compliance,Compliance,2026-04-09,89,Completed,3000
EMP-10187,CRS-102,Python for Data Engineering,Tech,2023-12-10,81,Completed,2500
EMP-10187,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-01-05,72,Completed,800
EMP-10187,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-01-24,77,Completed,800
EMP-14921,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-05-31,96,Completed,800
EMP-14921,CRS-102,Python for Data Engineering,Tech,2024-04-17,74,Completed,2500
EMP-14921,CRS-102,Python for Data Engineering,Tech,2024-06-10,79,Completed,2500
EMP-13793,CRS-201,Agile Project Management,Leadership,2025-05-19,86,Completed,1200
EMP-13475,CRS-102,Python for Data Engineering,Tech,2024-02-17,91,Completed,2500
EMP-13108,CRS-102,Python for Data Engineering,Tech,2024-03-03,65,Failed,0
EMP-13108,CRS-102,Python for Data Engineering,Tech,2024-04-19,87,Completed,2500
EMP-13108,CRS-103,Power BI DAX Masterclass,Tech,2025-06-12,78,Completed,2000
EMP-11882,CRS-302,Modern Data Stack Architecture,Tech,2024-08-12,79,Completed,4000
EMP-11882,CRS-103,Power BI DAX Masterclass,Tech,2026-02-25,82,Completed,2000
EMP-14403,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-02-12,78,Completed,800
EMP-14403,CRS-103,Power BI DAX Masterclass,Tech,2023-02-14,97,Completed,2000
EMP-14403,CRS-301,Cloud Security & Compliance,Compliance,2026-02-19,95,Completed,3000
EMP-13774,CRS-103,Power BI DAX Masterclass,Tech,2025-09-09,77,Completed,2000
EMP-12836,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-10-31,80,Completed,800
EMP-12836,CRS-201,Agile Project Management,Leadership,2025-08-21,62,Failed,0
EMP-12836,CRS-201,Agile Project Management,Leadership,2025-10-03,78,Completed,1200
EMP-12836,CRS-103,Power BI DAX Masterclass,Tech,2026-01-30,66,Failed,0
EMP-12836,CRS-103,Power BI DAX Masterclass,Tech,2026-03-22,100,Completed,2000
EMP-11271,CRS-103,Power BI DAX Masterclass,Tech,2026-02-01,100,Completed,2000
EMP-11271,CRS-102,Python for Data Engineering,Tech,2024-07-16,93,Completed,2500
EMP-12259,CRS-301,Cloud Security & Compliance,Compliance,2025-11-23,83,Completed,3000
EMP-12259,CRS-201,Agile Project Management,Leadership,2026-01-08,88,Completed,1200
EMP-11545,CRS-301,Cloud Security & Compliance,Compliance,2023-08-07,92,Completed,3000
EMP-10925,CRS-302,Modern Data Stack Architecture,Tech,2026-04-11,72,Completed,4000
EMP-10925,CRS-201,Agile Project Management,Leadership,2025-06-20,52,Failed,0
EMP-10925,CRS-201,Agile Project Management,Leadership,2025-07-17,100,Completed,1200
EMP-10264,CRS-302,Modern Data Stack Architecture,Tech,2025-07-06,80,Completed,4000
EMP-10264,CRS-301,Cloud Security & Compliance,Compliance,2025-01-04,83,Completed,3000
EMP-16600,CRS-103,Power BI DAX Masterclass,Tech,2023-06-06,93,Completed,2000
EMP-10129,CRS-301,Cloud Security & Compliance,Compliance,2025-10-03,78,Completed,3000
EMP-10129,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-01-06,79,Completed,1500
EMP-10129,CRS-201,Agile Project Management,Leadership,2025-01-23,98,Completed,1200
EMP-11972,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-11-02,98,Completed,800
EMP-11689,CRS-103,Power BI DAX Masterclass,Tech,2025-04-17,97,Completed,2000
EMP-11689,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-04-14,80,Completed,1500
EMP-11689,CRS-302,Modern Data Stack Architecture,Tech,2023-10-05,98,Completed,4000
EMP-10552,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-01-04,75,Completed,1500
EMP-10552,CRS-201,Agile Project Management,Leadership,2025-07-01,79,Completed,1200
EMP-10827,CRS-103,Power BI DAX Masterclass,Tech,2026-01-08,97,Completed,2000
EMP-10827,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-10-01,93,Completed,1500
EMP-10827,CRS-102,Python for Data Engineering,Tech,2025-02-09,86,Completed,2500
EMP-10276,CRS-201,Agile Project Management,Leadership,2024-05-25,90,Completed,1200
EMP-13658,CRS-301,Cloud Security & Compliance,Compliance,2025-04-13,67,Failed,0
EMP-13658,CRS-301,Cloud Security & Compliance,Compliance,2025-05-21,81,Completed,3000
EMP-14657,CRS-103,Power BI DAX Masterclass,Tech,2024-03-28,93,Completed,2000
EMP-12005,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-10-17,87,Completed,1500
EMP-10363,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-03-02,94,Completed,1500
EMP-10363,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-10-28,74,Completed,800
EMP-10363,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-12-26,90,Completed,800
EMP-13296,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-02-09,71,Completed,800
EMP-13296,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-03-19,85,Completed,800
EMP-13596,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-02-02,76,Completed,1500
EMP-11920,CRS-102,Python for Data Engineering,Tech,2026-05-03,82,Completed,2500
EMP-11920,CRS-301,Cloud Security & Compliance,Compliance,2026-05-09,93,Completed,3000
EMP-15496,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-01-05,91,Completed,1500
EMP-10463,CRS-103,Power BI DAX Masterclass,Tech,2025-06-19,72,Completed,2000
EMP-10463,CRS-103,Power BI DAX Masterclass,Tech,2025-07-06,89,Completed,2000
EMP-11148,CRS-302,Modern Data Stack Architecture,Tech,2024-09-09,97,Completed,4000
EMP-11148,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-08-03,75,Completed,1500
EMP-11148,CRS-201,Agile Project Management,Leadership,2023-10-06,77,Completed,1200
EMP-15426,CRS-103,Power BI DAX Masterclass,Tech,2023-03-26,89,Completed,2000
EMP-12370,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-10-12,95,Completed,800
EMP-12370,CRS-201,Agile Project Management,Leadership,2025-02-05,78,Completed,1200
EMP-11919,CRS-103,Power BI DAX Masterclass,Tech,2024-11-15,88,Completed,2000
EMP-11919,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-01-25,93,Completed,800
EMP-12613,CRS-302,Modern Data Stack Architecture,Tech,2023-02-26,85,Completed,4000
EMP-12627,CRS-201,Agile Project Management,Leadership,2024-07-30,78,Completed,1200
EMP-11941,CRS-302,Modern Data Stack Architecture,Tech,2025-09-10,84,Completed,4000
EMP-12473,CRS-201,Agile Project Management,Leadership,2024-12-19,56,Failed,0
EMP-12473,CRS-201,Agile Project Management,Leadership,2025-01-22,99,Completed,1200
EMP-15311,CRS-102,Python for Data Engineering,Tech,2024-03-01,89,Completed,2500
EMP-16275,CRS-301,Cloud Security & Compliance,Compliance,2023-04-06,97,Completed,3000
EMP-16275,CRS-302,Modern Data Stack Architecture,Tech,2023-03-10,81,Completed,4000
EMP-11811,CRS-102,Python for Data Engineering,Tech,2024-08-17,80,Completed,2500
EMP-11811,CRS-302,Modern Data Stack Architecture,Tech,2024-11-14,81,Completed,4000
EMP-13388,CRS-102,Python for Data Engineering,Tech,2025-05-30,90,Completed,2500
EMP-13388,CRS-301,Cloud Security & Compliance,Compliance,2023-01-28,78,Completed,3000
EMP-13388,CRS-302,Modern Data Stack Architecture,Tech,2026-03-14,52,Failed,0
EMP-13388,CRS-302,Modern Data Stack Architecture,Tech,2026-04-12,84,Completed,4000
EMP-13388,CRS-201,Agile Project Management,Leadership,2026-04-12,96,Completed,1200
EMP-12462,CRS-301,Cloud Security & Compliance,Compliance,2026-05-09,88,Completed,3000
EMP-12255,CRS-103,Power BI DAX Masterclass,Tech,2023-06-14,52,Failed,0
EMP-12255,CRS-103,Power BI DAX Masterclass,Tech,2023-07-18,91,Completed,2000
EMP-16628,CRS-201,Agile Project Management,Leadership,2024-07-20,62,Failed,0
EMP-16628,CRS-201,Agile Project Management,Leadership,2024-09-18,84,Completed,1200
EMP-14483,CRS-201,Agile Project Management,Leadership,2023-07-10,90,Completed,1200
EMP-13500,CRS-201,Agile Project Management,Leadership,2023-01-01,93,Completed,1200
EMP-14061,CRS-201,Agile Project Management,Leadership,2025-02-24,67,Failed,0
EMP-14061,CRS-201,Agile Project Management,Leadership,2025-04-18,75,Completed,1200
EMP-14061,CRS-301,Cloud Security & Compliance,Compliance,2025-02-02,81,Completed,3000
EMP-10385,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-07-19,92,Completed,800
EMP-10385,CRS-103,Power BI DAX Masterclass,Tech,2024-04-19,93,Completed,2000
EMP-10385,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-01-16,83,Completed,1500
EMP-10385,CRS-302,Modern Data Stack Architecture,Tech,2023-02-05,78,Completed,4000
EMP-12822,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-05-14,99,Completed,800
EMP-12822,CRS-302,Modern Data Stack Architecture,Tech,2024-06-02,51,Failed,0
EMP-12822,CRS-302,Modern Data Stack Architecture,Tech,2024-06-21,92,Completed,4000
EMP-13123,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-09-23,79,Completed,1500
EMP-12612,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-04-24,78,Completed,800
EMP-13411,CRS-103,Power BI DAX Masterclass,Tech,2024-06-18,79,Completed,2000
EMP-13411,CRS-102,Python for Data Engineering,Tech,2023-09-20,76,Completed,2500
EMP-15560,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-02-04,99,Completed,1500
EMP-15961,CRS-201,Agile Project Management,Leadership,2024-04-07,72,Completed,1200
EMP-15961,CRS-201,Agile Project Management,Leadership,2024-06-03,97,Completed,1200
EMP-15961,CRS-301,Cloud Security & Compliance,Compliance,2025-04-12,79,Completed,3000
EMP-12457,CRS-201,Agile Project Management,Leadership,2024-02-22,76,Completed,1200
EMP-12457,CRS-103,Power BI DAX Masterclass,Tech,2023-06-06,91,Completed,2000
EMP-12457,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-10-17,86,Completed,1500
EMP-13084,CRS-201,Agile Project Management,Leadership,2024-10-13,67,Failed,0
EMP-13084,CRS-201,Agile Project Management,Leadership,2024-11-09,94,Completed,1200
EMP-11507,CRS-302,Modern Data Stack Architecture,Tech,2023-12-10,85,Completed,4000
EMP-11507,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-11-02,98,Completed,800
EMP-11507,CRS-103,Power BI DAX Masterclass,Tech,2023-04-29,86,Completed,2000
EMP-16580,CRS-302,Modern Data Stack Architecture,Tech,2026-02-08,80,Completed,4000
EMP-16580,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-11-28,82,Completed,1500
EMP-16580,CRS-102,Python for Data Engineering,Tech,2023-12-31,87,Completed,2500
EMP-11975,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-12-26,72,Completed,800
EMP-11975,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-02-23,99,Completed,800
EMP-11975,CRS-102,Python for Data Engineering,Tech,2023-03-26,76,Completed,2500
EMP-11975,CRS-103,Power BI DAX Masterclass,Tech,2023-05-14,97,Completed,2000
EMP-11847,CRS-301,Cloud Security & Compliance,Compliance,2026-05-27,79,Completed,3000
EMP-12464,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-01-27,84,Completed,800
EMP-11183,CRS-302,Modern Data Stack Architecture,Tech,2023-04-17,93,Completed,4000
EMP-13794,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-10-05,85,Completed,800
EMP-15045,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-08-28,72,Completed,1500
EMP-15045,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-09-16,85,Completed,1500
EMP-13381,CRS-103,Power BI DAX Masterclass,Tech,2023-04-21,80,Completed,2000
EMP-13381,CRS-302,Modern Data Stack Architecture,Tech,2024-01-24,95,Completed,4000
EMP-13381,CRS-102,Python for Data Engineering,Tech,2023-01-22,84,Completed,2500
EMP-14588,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-04-14,89,Completed,1500
EMP-14588,CRS-302,Modern Data Stack Architecture,Tech,2024-10-02,84,Completed,4000
EMP-11099,CRS-201,Agile Project Management,Leadership,2024-10-28,73,Completed,1200
EMP-11099,CRS-201,Agile Project Management,Leadership,2024-11-22,94,Completed,1200
EMP-11099,CRS-102,Python for Data Engineering,Tech,2026-04-25,74,Completed,2500
EMP-11099,CRS-103,Power BI DAX Masterclass,Tech,2026-05-09,80,Completed,2000
EMP-13182,CRS-301,Cloud Security & Compliance,Compliance,2023-06-18,99,Completed,3000
EMP-16376,CRS-201,Agile Project Management,Leadership,2023-08-03,90,Completed,1200
EMP-16869,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-12-14,75,Completed,1500
EMP-16869,CRS-302,Modern Data Stack Architecture,Tech,2023-10-02,82,Completed,4000
EMP-11666,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-09-15,54,Failed,0
EMP-11666,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-10-30,86,Completed,800
EMP-14501,CRS-201,Agile Project Management,Leadership,2026-03-10,62,Failed,0
EMP-14501,CRS-201,Agile Project Management,Leadership,2026-04-26,81,Completed,1200
EMP-14501,CRS-102,Python for Data Engineering,Tech,2024-07-08,88,Completed,2500
EMP-14501,CRS-302,Modern Data Stack Architecture,Tech,2023-06-26,70,Completed,4000
EMP-14501,CRS-302,Modern Data Stack Architecture,Tech,2023-07-24,79,Completed,4000
EMP-16064,CRS-301,Cloud Security & Compliance,Compliance,2024-12-21,74,Completed,3000
EMP-16064,CRS-301,Cloud Security & Compliance,Compliance,2025-02-08,95,Completed,3000
EMP-16064,CRS-302,Modern Data Stack Architecture,Tech,2025-07-22,92,Completed,4000
EMP-15143,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-08-06,87,Completed,1500
EMP-15511,CRS-102,Python for Data Engineering,Tech,2024-06-04,87,Completed,2500
EMP-10758,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-12-17,79,Completed,800
EMP-11561,CRS-302,Modern Data Stack Architecture,Tech,2025-11-14,92,Completed,4000
EMP-11561,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-11-22,70,Completed,1500
EMP-11561,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-12-08,84,Completed,1500
EMP-11561,CRS-103,Power BI DAX Masterclass,Tech,2026-02-05,75,Completed,2000
EMP-16413,CRS-103,Power BI DAX Masterclass,Tech,2025-01-04,98,Completed,2000
EMP-16413,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-07-12,92,Completed,1500
EMP-16413,CRS-201,Agile Project Management,Leadership,2024-11-29,92,Completed,1200
EMP-12200,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-10-26,86,Completed,1500
EMP-13090,CRS-301,Cloud Security & Compliance,Compliance,2024-06-15,56,Failed,0
EMP-13090,CRS-301,Cloud Security & Compliance,Compliance,2024-07-23,85,Completed,3000
EMP-10324,CRS-103,Power BI DAX Masterclass,Tech,2023-10-03,86,Completed,2000
EMP-10324,CRS-201,Agile Project Management,Leadership,2025-12-23,99,Completed,1200
EMP-16329,CRS-201,Agile Project Management,Leadership,2025-05-21,89,Completed,1200
EMP-16329,CRS-103,Power BI DAX Masterclass,Tech,2023-06-01,82,Completed,2000
EMP-11542,CRS-301,Cloud Security & Compliance,Compliance,2023-09-20,96,Completed,3000
EMP-11778,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-02-12,70,Completed,1500
EMP-11778,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-03-28,93,Completed,1500
EMP-11778,CRS-301,Cloud Security & Compliance,Compliance,2024-07-21,98,Completed,3000
EMP-11778,CRS-102,Python for Data Engineering,Tech,2026-03-28,70,Completed,2500
EMP-11778,CRS-102,Python for Data Engineering,Tech,2026-04-12,81,Completed,2500
EMP-13928,CRS-302,Modern Data Stack Architecture,Tech,2024-06-09,88,Completed,4000
EMP-11712,CRS-301,Cloud Security & Compliance,Compliance,2026-02-21,100,Completed,3000
EMP-11712,CRS-102,Python for Data Engineering,Tech,2024-08-16,72,Completed,2500
EMP-11712,CRS-102,Python for Data Engineering,Tech,2024-09-06,83,Completed,2500
EMP-12728,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-04-08,77,Completed,800
EMP-12484,CRS-102,Python for Data Engineering,Tech,2026-04-20,61,Failed,0
EMP-12484,CRS-102,Python for Data Engineering,Tech,2026-05-30,90,Completed,2500
EMP-15739,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-03-01,93,Completed,1500
EMP-16757,CRS-201,Agile Project Management,Leadership,2023-01-17,78,Completed,1200
EMP-16757,CRS-302,Modern Data Stack Architecture,Tech,2025-11-24,96,Completed,4000
EMP-11557,CRS-201,Agile Project Management,Leadership,2025-02-17,88,Completed,1200
EMP-11557,CRS-103,Power BI DAX Masterclass,Tech,2025-01-22,91,Completed,2000
EMP-14417,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-01-04,86,Completed,800
EMP-14417,CRS-102,Python for Data Engineering,Tech,2024-05-17,61,Failed,0
EMP-14417,CRS-102,Python for Data Engineering,Tech,2024-07-02,91,Completed,2500
EMP-14417,CRS-302,Modern Data Stack Architecture,Tech,2024-12-03,87,Completed,4000
EMP-15415,CRS-302,Modern Data Stack Architecture,Tech,2025-09-20,90,Completed,4000
EMP-15415,CRS-201,Agile Project Management,Leadership,2023-02-07,100,Completed,1200
EMP-11988,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-03-24,78,Completed,800
EMP-11676,CRS-302,Modern Data Stack Architecture,Tech,2025-08-30,60,Failed,0
EMP-11676,CRS-302,Modern Data Stack Architecture,Tech,2025-10-05,95,Completed,4000
EMP-11676,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-02-15,100,Completed,800
EMP-16136,CRS-301,Cloud Security & Compliance,Compliance,2026-05-13,99,Completed,3000
EMP-16136,CRS-302,Modern Data Stack Architecture,Tech,2025-09-27,87,Completed,4000
EMP-16136,CRS-103,Power BI DAX Masterclass,Tech,2024-07-20,100,Completed,2000
EMP-14510,CRS-103,Power BI DAX Masterclass,Tech,2025-03-01,83,Completed,2000
EMP-14510,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-09-04,95,Completed,800
EMP-12635,CRS-103,Power BI DAX Masterclass,Tech,2024-11-16,78,Completed,2000
EMP-16004,CRS-103,Power BI DAX Masterclass,Tech,2023-05-28,94,Completed,2000
EMP-13119,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-04-05,86,Completed,1500
EMP-13820,CRS-301,Cloud Security & Compliance,Compliance,2023-01-17,88,Completed,3000
EMP-12944,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-01-12,51,Failed,0
EMP-12944,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-02-07,76,Completed,800
EMP-16198,CRS-301,Cloud Security & Compliance,Compliance,2024-11-01,85,Completed,3000
EMP-14428,CRS-103,Power BI DAX Masterclass,Tech,2023-10-24,86,Completed,2000
EMP-12947,CRS-301,Cloud Security & Compliance,Compliance,2024-09-17,75,Completed,3000
EMP-12947,CRS-102,Python for Data Engineering,Tech,2025-04-20,71,Completed,2500
EMP-12947,CRS-102,Python for Data Engineering,Tech,2025-06-06,99,Completed,2500
EMP-14201,CRS-301,Cloud Security & Compliance,Compliance,2023-04-11,95,Completed,3000
EMP-14074,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-01-17,76,Completed,1500
EMP-14074,CRS-103,Power BI DAX Masterclass,Tech,2026-02-07,72,Completed,2000
EMP-14074,CRS-103,Power BI DAX Masterclass,Tech,2026-03-14,82,Completed,2000
EMP-13818,CRS-102,Python for Data Engineering,Tech,2025-02-06,82,Completed,2500
EMP-10808,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-10-30,78,Completed,1500
EMP-10808,CRS-103,Power BI DAX Masterclass,Tech,2023-02-02,77,Completed,2000
EMP-15708,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-09-19,99,Completed,1500
EMP-15708,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-04-05,54,Failed,0
EMP-15708,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-05-29,85,Completed,800
EMP-15708,CRS-201,Agile Project Management,Leadership,2024-02-27,99,Completed,1200
EMP-12624,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-05-09,89,Completed,800
EMP-12624,CRS-302,Modern Data Stack Architecture,Tech,2025-12-22,83,Completed,4000
EMP-11665,CRS-301,Cloud Security & Compliance,Compliance,2025-10-23,61,Failed,0
EMP-11665,CRS-301,Cloud Security & Compliance,Compliance,2025-11-11,86,Completed,3000
EMP-11665,CRS-102,Python for Data Engineering,Tech,2024-10-19,87,Completed,2500
EMP-13037,CRS-201,Agile Project Management,Leadership,2025-07-18,97,Completed,1200
EMP-12564,CRS-102,Python for Data Engineering,Tech,2025-03-02,83,Completed,2500
EMP-13391,CRS-103,Power BI DAX Masterclass,Tech,2025-11-14,79,Completed,2000
EMP-13391,CRS-201,Agile Project Management,Leadership,2023-01-06,87,Completed,1200
EMP-13391,CRS-301,Cloud Security & Compliance,Compliance,2023-02-15,96,Completed,3000
EMP-10375,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-03-12,89,Completed,800
EMP-10375,CRS-301,Cloud Security & Compliance,Compliance,2025-07-23,81,Completed,3000
EMP-11813,CRS-301,Cloud Security & Compliance,Compliance,2024-07-21,73,Completed,3000
EMP-11813,CRS-301,Cloud Security & Compliance,Compliance,2024-09-11,99,Completed,3000
EMP-11196,CRS-102,Python for Data Engineering,Tech,2023-07-25,99,Completed,2500
EMP-10133,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-05-15,94,Completed,800
EMP-10133,CRS-301,Cloud Security & Compliance,Compliance,2026-03-14,78,Completed,3000
EMP-14436,CRS-201,Agile Project Management,Leadership,2024-10-15,68,Failed,0
EMP-14436,CRS-201,Agile Project Management,Leadership,2024-10-30,86,Completed,1200
EMP-13421,CRS-301,Cloud Security & Compliance,Compliance,2024-06-23,90,Completed,3000
EMP-15617,CRS-302,Modern Data Stack Architecture,Tech,2025-06-03,85,Completed,4000
EMP-16163,CRS-302,Modern Data Stack Architecture,Tech,2025-04-20,75,Completed,4000
EMP-11608,CRS-302,Modern Data Stack Architecture,Tech,2024-06-28,97,Completed,4000
EMP-11608,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-09-24,100,Completed,800
EMP-12703,CRS-302,Modern Data Stack Architecture,Tech,2023-08-19,76,Completed,4000
EMP-11885,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-04-15,51,Failed,0
